timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
1.670000,0.014510020,0.006258649,0.030020483,0.011318349,-1.735343,-1.387772,-1.597043,-1.057014,-1.579670,-1.002840,25101
1.680000,0.014635598,0.014976589,0.030066536,0.013294500,-1.632524,-1.222101,-1.601004,-1.075443,-1.579670,-1.030290,25102
1.690000,0.014811460,0.016870754,0.030116357,0.011749205,-1.648952,-1.280159,-1.606357,-1.098297,-1.570270,-1.036390,25103
1.700000,0.014870553,0.007678517,0.030116357,0.004412800,-1.746091,-1.502277,-1.621956,-1.143395,-1.548650,-1.091900,25104
1.710000,0.014780772,-0.001347785,0.030119642,0.000511327,-1.735919,-1.415018,-1.634678,-1.173718,-1.554760,-1.094950,25105
1.720000,0.014718225,0.002127020,0.030116357,0.002177661,-1.705837,-1.203787,-1.642622,-1.177074,-1.625730,-1.152900,25106
1.730000,0.014701768,0.004801663,0.030116357,0.003451290,-1.697461,-1.214638,-1.648744,-1.181268,-1.648290,-1.193160,25107
1.740000,0.014701768,0.009198433,0.030185009,0.011624299,-1.751474,-1.381962,-1.660212,-1.203672,-1.582960,-1.180960,25108
1.750000,0.014893515,0.017193282,0.030212231,0.007221263,-1.710827,-1.342935,-1.665863,-1.219219,-1.639830,-1.180960,25109
1.760000,0.014830807,-0.010746741,0.030212231,0.006149493,-1.763530,-1.238254,-1.676766,-1.221344,-1.705160,-1.228540,25110
1.770000,0.014600380,-0.022268076,0.030281236,0.015849135,-1.676671,-1.218015,-1.676755,-1.220972,-1.670850,-1.240740,25111
1.780000,0.014716474,0.020985315,0.030364850,0.022816979,-1.663770,-1.392522,-1.675306,-1.240123,-1.676490,-1.205360,25112
1.790000,0.014994149,0.029778706,0.030659699,0.027616812,-1.688255,-1.379448,-1.676751,-1.255677,-1.657690,-1.206580,25113
1.800000,0.015154327,0.033338217,0.030975828,0.030986075,-1.624689,-1.315987,-1.670939,-1.262410,-1.705160,-1.254160,25114
1.810000,0.015542069,0.037944360,0.031139799,0.034022562,-1.612387,-1.253922,-1.664403,-1.261462,-1.688240,-1.262090,25115
1.820000,0.015795034,0.034995024,0.031607496,0.041792052,-1.712993,-1.382272,-1.669827,-1.274949,-1.667090,-1.277340,25116
1.830000,0.016336957,0.039584611,0.032843839,0.070818780,-1.664569,-1.322946,-1.669240,-1.280307,-1.694350,-1.277340,25117
1.840000,0.016523370,0.013260157,0.033033793,0.040403316,-1.664647,-1.247768,-1.668727,-1.276674,-1.673200,-1.294420,25118
1.850000,0.016687536,0.032693419,0.033184319,0.015692768,-1.574350,-1.312836,-1.658192,-1.280711,-1.660040,-1.262090,25119
1.860000,0.016810991,0.022644048,0.033210114,0.009482492,-1.602076,-1.436848,-1.651927,-1.298142,-1.652990,-1.262090,25120
1.870000,0.016810991,-0.015903171,0.033267090,0.015180030,-1.620898,-1.372300,-1.648463,-1.306420,-1.667090,-1.285270,25121
1.880000,0.016446612,-0.020447588,0.032898461,-0.021569448,-1.599156,-1.367960,-1.642959,-1.313290,-1.652990,-1.315770,25122
1.890000,0.016567217,0.023646748,0.032720666,-0.007417345,-1.570014,-1.383948,-1.634816,-1.321178,-1.630430,-1.320650,25123
1.900000,0.016920112,0.024269301,0.033202883,0.045423877,-1.584408,-1.430857,-1.629188,-1.333422,-1.681190,-1.308450,25124
1.910000,0.016980643,0.014180871,0.033527053,0.032469260,-1.541040,-1.356814,-1.619348,-1.336034,-1.616330,-1.308450,25125
1.920000,0.016980643,0.014180871,0.033527053,0.032469260,nan,nan,-1.619348,-1.336034,-1.610220,-1.348100,25126
1.930000,0.017417020,0.020085561,0.033596367,0.023482868,-1.642486,-1.400346,-1.621931,-1.343213,-1.630430,-1.327970,25127
1.940000,0.017412890,0.020766282,0.033653789,0.019335736,-1.642526,-1.451299,-1.624230,-1.355279,-1.589070,-1.320650,25128
1.950000,0.017553052,0.022727357,0.033871755,0.005837649,-1.570884,-1.442264,-1.618275,-1.364990,-1.606930,-1.356030,25129
1.960000,0.018212699,0.041110631,0.033911578,0.002718610,-1.585846,-1.441571,-1.614654,-1.373539,-1.603170,-1.346880,25130
