elapsed_s,pc_unix_time_s,state_sequence,left_angle_deg,right_angle_deg,left_angular_velocity_rad_s,right_angular_velocity_rad_s,left_actual_torque_nm,right_actual_torque_nm
158.59299999999985,1786006496.2045338,11757,-10.040890344106495,11.001085167816058,-0.6892260909080505,0.9299758672714233,-3.536750316619873,3.5306801795959473
158.59299999999985,1786006496.2045338,11758,-9.777217721387323,10.534166605964815,-0.7094660997390747,0.873516857624054,-3.4540302753448486,3.38916015625
158.60900000000038,1786006496.2216134,11759,-9.178462848176494,9.523421552207989,-0.7073355913162231,0.761664092540741,-3.207750082015991,3.2079901695251465
158.60900000000038,1786006496.2237947,11760,-8.87633626043015,8.974103588209713,-0.6934871673583984,0.798948347568512,-3.004240036010742,3.0249900817871094
158.625,1786006496.2401059,11761,-8.261106970941253,7.864484716027782,-0.6689860820770264,0.732901930809021,-2.8171801567077637,2.831620216369629
158.625,1786006496.244299,11762,-7.931516192542287,7.2382656521643325,-0.6593986749649048,0.8149272799491882,-2.6446900367736816,2.632150173187256
158.64000000000033,1786006496.2624855,11763,-7.338252791424149,5.881455403730469,-0.642354428768158,1.06846022605896,-2.515439987182617,2.489410161972046
158.64000000000033,1786006496.2633705,11764,-7.041624505959666,5.211290902747159,-0.6434197425842285,1.0503507852554321,-2.313340187072754,2.269810199737549
158.65599999999995,1786006496.2810783,11765,-6.382442949161735,3.816026689286124,-0.7030745148658752,0.9864348769187927,-2.0266401767730713,2.060580253601074
158.67100000000028,1786006496.2837048,11766,-6.06384194513732,3.184309323140815,-0.6753776669502258,0.8809736967086792,-1.8198400735855103,1.8519601821899414
158.6869999999999,1786006496.3001618,11767,-5.41015186043208,1.5857991705477104,-0.658333420753479,1.2974920272827148,-1.61257004737854,1.6323601007461548
158.6869999999999,1786006496.304571,11768,-5.080561082033115,0.7013989560577794,-0.6657902598381042,1.2729909420013428,-1.4231600761413574,1.4310601949691772
158.70300000000043,1786006496.321134,11769,-4.465324962355046,-1.034438979987601,-0.6434197425842285,1.2580772638320923,-1.1806399822235107,1.1699800491333008
158.71799999999985,1786006496.3406923,11770,-4.174188148983252,-1.9078494201029816,-0.6157228350639343,1.2602077722549438,-0.9592700600624084,0.9333000779151917
158.73400000000038,1786006496.3594496,11771,-3.515013422374492,-3.643694186337532,-0.6775081753730774,1.2644689083099365,-0.6909000277519226,0.7350500226020813
158.75,1786006496.369963,11772,-3.196405588160907,-4.484148963707601,-0.6849650144577026,1.2357066869735718,-0.5583600401878357,0.45872002840042114
