elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
3.0001,-0.9269,0.3558,0.6912,6.2744,-0.1203,0.1336
3.0100,-0.9269,0.3558,0.6912,6.2744,-0.1654,0.1336
3.0200,-0.9215,0.2948,0.6966,-1.1108,-0.1654,0.1336
3.0300,-0.9160,-0.2545,0.6692,-2.5146,-0.1654,0.1336
3.0406,-0.9160,-0.4987,0.6637,0.5371,-0.1654,0.1336
3.0500,-0.9269,-0.6818,0.6637,0.2319,-0.1584,0.1519
3.0600,-0.9269,-0.0714,0.6637,0.2319,-0.1584,0.1519
3.0702,-0.9269,-0.4987,0.6582,-0.0122,-0.1476,0.1610
3.0801,-0.9269,-0.4987,0.6582,0.1709,-0.1476,0.1610
3.0900,-0.9269,-0.4987,0.6582,0.4150,-0.1523,0.0506
3.1002,-0.9324,-0.2545,0.6582,0.4150,-0.1523,0.0506
3.1100,-0.9324,-0.1324,0.6417,-0.0732,-0.1227,0.1336
3.1201,-0.9269,-0.0714,0.6362,0.2319,-0.1227,0.1336
3.1300,-0.9269,-0.2545,0.6362,0.2319,-0.1227,0.1336
3.1402,-0.9269,-0.2545,0.6362,0.5981,-0.1227,0.1336
3.1500,-0.9269,-0.4987,0.6417,0.5371,-0.1513,0.1519
3.1600,-0.9269,-0.4987,0.6417,0.3540,-0.1513,0.1519
3.1702,-0.9489,-1.2311,0.6362,0.2319,-0.1203,0.0781
3.1800,-0.9654,-1.3531,0.6362,0.2319,-0.1203,0.0781
3.1900,-0.9654,-0.1935,0.6362,0.1099,-0.1358,0.1714
3.2000,-0.9544,0.3558,0.6362,0.3540,-0.1358,0.1714
3.2100,-0.9489,0.0507,0.6362,0.3540,-0.1654,0.1458
3.2200,-0.9489,0.0507,0.6362,0.1709,-0.1654,0.1458
3.2300,-0.9434,0.4169,0.6307,0.3540,-0.1654,0.1013
3.2400,-0.9324,-0.0714,0.6307,0.1709,-0.1654,0.1013
3.2501,-0.9324,-0.3766,0.6252,-0.2563,-0.1654,0.1013
3.2605,-0.9379,-0.6818,0.6252,-0.2563,-0.1584,0.1714
3.2701,-0.9379,-0.6818,0.6252,-0.2563,-0.1584,0.1714
3.2800,-0.9489,-0.6818,0.6252,-0.2563,-0.1584,0.1714
3.2900,-0.9489,-0.6818,0.6088,-0.1343,-0.1584,0.1714
3.3001,-0.9544,-0.4987,0.6033,0.5981,-0.1584,0.1714
3.3100,-0.9544,-0.0104,0.6088,0.5371,-0.1593,0.1488
3.3203,-0.9434,0.2948,0.6088,0.4150,-0.1593,0.1488
3.3300,-0.9324,0.4779,0.6033,-0.0122,-0.1180,0.1714
3.3400,-0.9269,0.2338,0.6033,0.5981,-0.1180,0.1714
3.3503,-0.9215,-0.0714,0.6033,0.5981,-0.1180,0.1714
3.3600,-0.9215,-0.0714,0.6033,-0.3784,-0.1180,0.1714
3.3704,-0.9215,-0.2545,0.5978,-0.3784,-0.1607,0.1488
3.3800,-0.9269,-0.4987,0.5978,0.9644,-0.1607,0.1488
3.3900,-0.9379,-0.4987,0.6088,0.9644,-0.1593,0.1519
3.4001,-0.9379,-0.2545,0.6088,0.9644,-0.1593,0.1519
3.4100,-0.9379,-0.0714,0.6088,0.4150,-0.1593,0.1519
3.4200,-0.9324,0.2948,0.6088,0.4150,-0.1593,0.1519
3.4300,-0.9324,0.2948,0.6142,0.9033,-0.1654,0.1751
3.4400,-0.9215,0.5389,0.6252,0.7202,-0.1654,0.1684
3.4500,-0.8995,0.2338,0.6252,0.7202,-0.1654,0.1684
3.4600,-0.8995,0.2338,0.6252,-0.0732,-0.1654,0.1684
3.4704,-0.8995,0.2338,0.6252,-0.0732,-0.1716,0.1488
3.4800,-0.8940,-0.1324,0.6197,0.3540,-0.1716,0.1488
3.4900,-0.8940,-0.2545,0.6197,0.3540,-0.1537,0.1751
3.5001,-0.8940,-0.1935,0.6197,0.4150,-0.1716,0.1519
3.5100,-0.8940,-0.1935,0.6197,0.5981,-0.1716,0.1519
3.5201,-0.8940,-0.1935,0.6307,0.9033,-0.1716,0.1519
3.5300,-0.8885,0.2338,0.6417,0.9033,-0.1593,0.1488
3.5400,-0.8885,0.2338,0.6472,0.7202,-0.1593,0.1488
3.5500,-0.8665,0.6000,0.6472,0.7202,-0.1654,0.1751
3.5600,-0.8555,-0.1324,0.6527,0.5981,-0.1654,0.1751
3.5700,-0.8555,-0.1324,0.6527,0.1099,-0.1654,0.1488
