elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
3.2300,-3.5908,-1.8579,11.5015,-4.4403,0.3285,-0.3331
3.2400,-3.5579,1.9263,11.4740,-3.0365,0.3285,-0.3331
3.2500,-3.5469,0.0342,11.4960,1.9684,0.3088,-0.2898
3.2600,-3.5469,0.0342,11.5235,0.6866,0.3088,-0.2898
3.2700,-3.6238,-7.4121,11.5070,-3.5248,0.2731,-0.2147
3.2805,-3.6568,-2.3462,11.5235,1.4801,0.2731,-0.2147
3.2901,-3.6623,-3.0786,11.5235,1.4801,0.2731,-0.2147
3.3000,-3.6732,-2.0410,11.5674,3.9825,0.2115,-0.2129
3.3100,-3.6897,-3.0176,11.5674,3.9825,0.2115,-0.2098
3.3201,-3.7172,-3.5669,11.5674,3.9825,0.2115,-0.2098
3.3300,-3.7611,-6.3135,11.5674,3.9825,0.2115,-0.2098
3.3400,-3.7886,-4.2383,11.6059,-4.8065,0.2115,-0.2098
3.3500,-3.8161,-4.4824,11.5509,-5.6000,0.2115,-0.2098
3.3601,-3.8545,-5.3369,11.5619,2.3346,0.2341,-0.1842
3.3702,-3.8765,-3.1396,11.5839,2.5787,0.2341,-0.1842
3.3800,-3.8985,-4.3604,11.5839,0.7477,0.1904,-0.1610
3.3900,-3.9424,-6.3135,11.5729,-1.7548,0.1123,-0.0641
3.4000,-3.9809,-4.4214,11.5729,-1.7548,0.1123,-0.0641
3.4108,-3.9918,-2.6514,11.6333,9.9030,0.0174,-0.0366
3.4202,-4.0138,-3.6890,11.7047,5.4474,0.0174,-0.0366
3.4300,-4.0358,-3.3838,11.7267,2.6398,0.0578,-0.0165
3.4400,-4.0633,-3.2007,11.7707,2.3956,0.0578,-0.0165
3.4500,-4.0797,-2.5903,11.7652,-3.2806,0.0578,-0.0165
3.4600,-4.1237,-5.5811,11.7871,3.4332,0.0578,-0.0165
3.4703,-4.1731,-6.3745,11.8421,3.7994,0.0578,-0.0165
3.4800,-4.2171,-5.9473,11.8311,-2.9755,-0.0033,0.0366
3.4901,-4.2610,-5.4590,11.8036,-4.5624,-0.0033,0.0366
3.5000,-4.3105,-6.2524,11.8036,-4.5624,-0.0611,0.0305
3.5102,-4.3434,-4.6045,11.8256,2.5177,-0.0611,0.0305
3.5200,-4.3434,-4.6045,12.1003,14.3585,-0.0978,0.1592
3.5300,-4.3159,1.4990,12.2101,10.3302,-0.0978,0.1592
3.5401,-4.3159,-2.5903,12.3145,10.6354,-0.2139,0.2117
3.5507,-4.3379,-3.7500,12.4408,9.8419,-0.3041,0.3544
3.5600,-4.3654,-4.0552,12.4408,9.8419,-0.3041,0.3544
3.5701,-4.3654,-4.0552,12.4408,9.8419,-0.4033,0.4038
3.5800,-4.4588,-6.5576,12.6770,0.6866,-0.4033,0.4038
